Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
AGFexteriorHouseDoorSideLightOrange,,,,,"Orange Exterior House Side Light Door",,"Orangefarbene Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa naranja","Porte, lumière latérale, extérieur de maison, orange","Porta laterale leggera esterna arancione","住宅用室外ドア（オレンジ・サイド照明）","주황색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – pomarańczowe, bok, lekkie","Porta com vidro lateral de casa exterior laranja","Оранжевая входная дверь с окнами по бокам","Turuncu Dış Ev Kapısı Yan Lambası","橙色室外侧光门","橘色室外房屋側光門"
AGFexteriorHouseDoorSideLightPink,,,,,"Pink Exterior House Side Light Door",,"Rosafarbene Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa rosa","Porte, lumière latérale, extérieur de maison, rose","Porta laterale leggera esterna rosa","住宅用室外ドア（ピンク・サイド照明）","분홍색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – różowe, bok, lekkie","Porta com vidro lateral de casa exterior rosa","Розовая входная дверь с окнами по бокам","Pembe Dış Ev Kapısı Yan Lambası","粉色室外侧光门","粉紅色室外房屋側光門"
AGFexteriorHouseDoorSideLightPurple,,,,,"Purple Exterior House Side Light Door",,"Lilafarbene Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa violeta","Porte, lumière latérale, extérieur de maison, violette","Porta laterale leggera esterna viola","住宅用室外ドア（紫・サイド照明）","보라색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – fioletowe, bok, lekkie","Porta com vidro lateral de casa exterior roxa","Фиолетовая входная дверь с окнами по бокам","Mor Dış Ev Kapısı Yan Lambası","紫色室外侧光门","紫色室外房屋側光門"
AGFexteriorHouseDoorSideLightRed,,,,,"Red Exterior House Side Light Door",,"Rote Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa roja","Porte, lumière latérale, extérieur de maison, rouge","Porta laterale leggera esterna rossa","住宅用室外ドア（赤・サイド照明）","빨간색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – czerwone, bok, lekkie","Porta com vidro lateral de casa exterior vermelha","Красная входная дверь с окнами по бокам","Kırmızı Dış Ev Kapısı Yan Lambası","红色室外侧光门","紅色室外房屋側光門"
AGFexteriorHouseDoorSideLightSingleBlue,,,,,"Blue Exterior House Side Light Single Door",,"Blaue Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa azul","Porte simple, lumière latérale, extérieur de maison, bleue","Porta laterale singola leggera esterna blu","住宅用室外ドア（青・サイド照明・シングル）","파란색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – niebieskie, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior azul","Синяя одинарная входная дверь с окнами по бокам","Mavi Dış Ev Kapısı Tekli Yan Lambası","蓝色室外侧光单开门","藍色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleBrown,,,,,"Brown Exterior House Side Light Single Door",,"Braune Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa marrón","Porte simple, lumière latérale, extérieur de maison, marron","Porta laterale singola leggera esterna marrone","住宅用室外ドア（茶色・サイド照明・シングル）","갈색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – brązowe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior marrom","Коричневая одинарная входная дверь с окнами по бокам","Kahverengi Dış Ev Kapısı Tekli Yan Lambası","棕色室外侧光单开门","棕色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleGreen,,,,,"Green Exterior House Side Light Single Door",,"Grüne Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa verde","Porte simple, lumière latérale, extérieur de maison, verte","Porta laterale singola leggera esterna verde","住宅用室外ドア（緑・サイド照明・シングル）","초록색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – zielone, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior verde","Зеленая одинарная входная дверь с окнами по бокам","Yeşil Dış Ev Kapısı Tekli Yan Lambası","绿色室外侧光单开门","綠色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleGrey,,,,,"Grey Exterior House Side Light Single Door",,"Graue Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa gris","Porte simple, lumière latérale, extérieur de maison, grise","Porta laterale singola leggera esterna grigia","住宅用室外ドア（灰色・サイド照明・シングル）","회색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – szare, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior cinza","Серая одинарная входная дверь с окнами по бокам","Gri Dış Ev Kapısı Tekli Yan Lambası","灰色室外侧光单开门","灰色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleOak,,,,,"Oak Exterior House Side Light Single Door",,"Eichen-Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa de roble","Porte simple, lumière latérale, extérieur de maison, chêne","Porta laterale singola leggera esterna di rovere","住宅用室外ドア（オーク・サイド照明・シングル）","떡갈나무 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – dębowe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior carvalho","Дубовая одинарная входная дверь с окнами по бокам","Meşe Dış Ev Kapısı Tekli Yan Lambası","橡木室外侧光单开门","橡木室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleOrange,,,,,"Orange Exterior House Side Light Single Door",,"Orangefarbene Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa naranja","Porte simple, lumière latérale, extérieur de maison, orange","Porta laterale singola leggera esterna arancione","住宅用室外ドア（オレンジ・サイド照明・シングル）","주황색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – pomarańczowe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior laranja","Оранжевая одинарная входная дверь с окнами по бокам","Turuncu Dış Ev Kapısı Tekli Yan Lambası","橙色室外侧光单开门","橘色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSinglePink,,,,,"Pink Exterior House Side Light Single Door",,"Rosafarbene Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa rosa","Porte simple, lumière latérale, extérieur de maison, rose","Porta laterale singola leggera esterna rosa","住宅用室外ドア（ピンク・サイド照明・シングル）","분홍색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – różowe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior rosa","Розовая одинарная входная дверь с окнами по бокам","Pembe Dış Ev Kapısı Tekli Yan Lambası","粉色室外侧光单开门","粉紅色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSinglePurple,,,,,"Purple Exterior House Side Light Single Door",,"Lilafarbene Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa violeta","Porte simple, lumière latérale, extérieur de maison, violette","Porta laterale singola leggera esterna viola","住宅用室外ドア（紫・サイド照明・シングル）","보라색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – fioletowe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior roxa","Фиолетовая одинарная входная дверь с окнами по бокам","Mor Dış Ev Kapısı Tekli Yan Lambası","紫色室外侧光单开门","紫色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleRed,,,,,"Red Exterior House Side Light Single Door",,"Rote Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa roja","Porte simple, lumière latérale, extérieur de maison, rouge","Porta laterale singola leggera esterna rossa","住宅用室外ドア（赤・サイド照明・シングル）","빨간색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – czerwone, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior vermelha","Красная одинарная входная дверь с окнами по бокам","Kırmızı Dış Ev Kapısı Tekli Yan Lambası","红色室外侧光单开门","紅色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleWhite,,,,,"White Exterior House Side Light Single Door",,"Weiße Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa blanca","Porte simple, lumière latérale, extérieur de maison, blanche","Porta laterale singola leggera esterna bianca","住宅用室外ドア（白・サイド照明・シングル）","흰색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – białe, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior branca","Белая одинарная входная дверь с окнами по бокам","Beyaz Dış Ev Kapısı Tekli Yan Lambası","白色室外侧光单开门","白色室外房屋側光單門"
AGFexteriorHouseDoorSideLightSingleYellow,,,,,"Yellow Exterior House Side Light Single Door",,"Gelbe Einzeltür, Hausaußenseite, leicht","Ventana lateral de puerta exterior individual de casa amarilla","Porte simple, lumière latérale, extérieur de maison, jaune","Porta laterale singola leggera esterna gialla","住宅用室外ドア（黄色・サイド照明・シングル）","노란색 외부 집 측면 조명 싱글 문","Zewnętrzne drzwi do domu – żółte, bok, lekkie, pojedyncze","Porta única com vidro lateral de casa exterior amarela","Желтая одинарная входная дверь с окнами по бокам","Sarı Dış Ev Kapısı Tekli Yan Lambası","黄色室外侧光单开门","黃色室外房屋側光單門"
AGFexteriorHouseDoorSideLightWhite,,,,,"White Exterior House Side Light Door",,"Weiße Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa blanca","Porte, lumière latérale, extérieur de maison, blanche","Porta laterale leggera esterna bianca","住宅用室外ドア（白・サイド照明）","흰색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – białe, bok, lekkie","Porta com vidro lateral de casa exterior branca","Белая входная дверь с окнами по бокам","Beyaz Dış Ev Kapısı Yan Lambası","白色室外侧光门","白色室外房屋側光門"
AGFexteriorHouseDoorSideLightYellow,,,,,"Yellow Exterior House Side Light Door",,"Gelbe Tür, Hausaußenseite, leicht","Ventana lateral de puerta exterior de casa amarilla","Porte, lumière latérale, extérieur de maison, jaune","Porta laterale leggera esterna gialla","住宅用室外ドア（黄色・サイド照明）","노란색 외부 집 측면 조명 문","Zewnętrzne drzwi do domu – żółte, bok, lekkie","Porta com vidro lateral de casa exterior amarela","Желтая входная дверь с окнами по бокам","Sarı Dış Ev Kapısı Yan Lambası","黄色室外侧光门","黃色室外房屋側光門"
AGFexteriorHouseDoorWhite,,,,,"White Exterior House Door",,"Weiße Tür, Hausaußenseite","Puerta exterior de la casa blanca","Porte, extérieur de maison, blanche","Porta di casa esterna bianca","住宅用室外ドア（白）","흰색 외부 집 문","Zewnętrzne drzwi do domu – białe","Porta exterior de casa branca","Белая входная дверь","Beyaz Dış Ev Kapısı","白色室外门","白色室外房屋門"
AGFexteriorHouseDoorYellow,,,,,"Yellow Exterior House Door",,"Gelbe Tür, Hausaußenseite","Puerta exterior de la casa amarilla","Porte, extérieur de maison, jaune","Porta di casa esterna gialla","住宅用室外ドア（黄）","노란색 외부 집 문","Zewnętrzne drzwi do domu – żółte","Porta exterior de casa amarela","Желтая входная дверь","Sarı Dış Ev Kapısı","黄色室外门","黃色室外房屋門"
AGFexteriorScreenDoor,,,,,"Exterior Screen Door",,"Außengittertür","Puerta mosquitera exterior","Porte moustiquaire extérieure","Zanzariera esterna","室外スクリーンドア","외부 스크린 도어","Zewnętrzne drzwi z siatką","Porta de tela externa","Входная дверь с москитной сеткой","Dış Sineklikli Kapı","室外纱门","室外紗門"
AGFexteriorScreenDoornNoFrame,,,,,"Exterior Screen Door, No Frame",,"Außengittertür – ohne Rahmen","Puerta mosquitera exterior, sin marco","Porte moustiquaire extérieure, sans cadre","Zanzariera esterna senza telaio","室外スクリーンドア（フレームなし）","외부 스크린 도어, 프레임 없음","Zewnętrzne drzwi z siatką – bez ramy","Porta de tela externa, sem armação","Входная дверь с москитной сеткой без дверной коробки","Dış Sineklikli Kapı, Çerçevesiz","室外纱门，无框","無框室外紗門"
AGFfrenchDoorBlue,,,,,"Blue French Door",,"Blaue Fenstertür","Puerta francesa azul","Porte-fenêtre bleue","Porta alla francese blu","フレンチドア（青）","파란색 프렌치 도어","Drzwi francuskie – niebieskie","Porta francesa azul","Синяя застекленная дверь","Mavi Camlı Kapı","蓝色落地窗","藍色法式門"
AGFfrenchDoorBrown,,,,,"Brown French Door",,"Braune Fenstertür","Puerta francesa marrón","Porte-fenêtre marron","Porta alla francese marrone","フレンチドア（茶）","갈색 프렌치 도어","Drzwi francuskie – brązowe","Porta francesa marrom","Коричневая застекленная дверь","Kahverengi Camlı Kapı","棕色落地窗","棕色法式門"
AGFfrenchDoorDoubleBlue,,,,,"Blue French Double Door",,"Blaue Doppelfenstertür","Puerta francesa doble azul","Double porte-fenêtre bleue","Porta doppia alla francese blu","フレンチドア（青・ダブル）","파란색 프렌치 이중문","Drzwi francuskie – niebieskie, podwójne","Porta francesa dupla azul","Синяя двойная застекленная дверь","Çift Kanatlı Mavi Camlı Kapı","蓝色双开落地窗","藍色法式雙門"
AGFfrenchDoorDoubleBrown,,,,,"Brown French Double Door",,"Braune Doppelfenstertür","Puerta francesa doble marrón","Double porte-fenêtre marron","Porta doppia alla francese marrone","フレンチドア（茶・ダブル）","갈색 프렌치 이중문","Drzwi francuskie – brązowe, podwójne","Porta francesa dupla marrom","Коричневая двойная застекленная дверь","Çift Kanatlı Kahverengi Camlı Kapı","棕色双开落地窗","棕色法式雙門"
AGFfrenchDoorDoubleGreen,,,,,"Green French Double Door",,"Grüne Doppelfenstertür","Puerta francesa doble verde","Double porte-fenêtre verte","Porta doppia alla francese verde","フレンチドア（緑・ダブル）","녹색 프렌치 이중문","Drzwi francuskie – zielone, podwójne","Porta francesa dupla verde","Зеленая двойная застекленная дверь","Çift Kanatlı Yeşil Camlı Kapı","绿色双开落地窗","綠色法式雙門"
AGFfrenchDoorDoubleGrey,,,,,"Grey French Double Door",,"Graue Doppelfenstertür","Puerta francesa doble gris","Double porte-fenêtre grise","Porta doppia alla francese grigia","フレンチドア（灰・ダブル）","회색 프렌치 이중문","Drzwi francuskie – szare, podwójne","Porta francesa dupla cinza","Серая двойная застекленная дверь","Çift Kanatlı Gri Camlı Kapı","灰色双开落地窗","灰色法式雙門"
AGFfrenchDoorDoubleOak,,,,,"Oak French Double Door",,"Eichen-Doppelfenstertür","Puerta francesa doble de roble","Double porte-fenêtre en chêne","Porta doppia alla francese in rovere","フレンチドア（オーク・ダブル）","오크 프렌치 이중문","Drzwi francuskie – dębowe, podwójne","Porta francesa dupla de carvalho","Дубовая двойная застекленная дверь","Çift Kanatlı Meşe Camlı Kapı","橡木双开落地窗","橡木法式雙門"
AGFfrenchDoorDoubleOrange,,,,,"Orange French Double Door",,"Orangefarbene Doppelfenstertür","Puerta francesa doble naranja","Double porte-fenêtre orange","Porta doppia alla francese arancione","フレンチドア（橙・ダブル）","주황색 프렌치 이중문","Drzwi francuskie – pomarańczowe, podwójne","Porta francesa dupla laranja","Оранжевая двойная застекленная дверь","Çift Kanatlı Turuncu Camlı Kapı","橙色双开落地窗","橘色法式雙門"
AGFfrenchDoorDoublePink,,,,,"Pink French Double Door",,"Rosafarbene Doppelfenstertür","Puerta francesa doble rosa","Double porte-fenêtre rose","Porta doppia alla francese rosa","フレンチドア（ピンク・ダブル）","핑크색 프렌치 이중문","Drzwi francuskie – różowe, podwójne","Porta francesa dupla rosa","Розовая двойная застекленная дверь","Çift Kanatlı Pembe Camlı Kapı","粉色双开落地窗","粉紅色法式雙門"
AGFfrenchDoorDoublePurple,,,,,"Purple French Double Door",,"Lilafarbene Doppelfenstertür","Puerta francesa doble violeta","Double porte-fenêtre violette","Porta doppia alla francese viola","フレンチドア（紫・ダブル）","보라색 프렌치 이중문","Drzwi francuskie – fioletowe, podwójne","Porta francesa dupla roxa","Фиолетовая двойная застекленная дверь","Çift Kanatlı Mor Camlı Kapı","紫色双开落地窗","紫色法式雙門"
AGFfrenchDoorDoubleRed,,,,,"Red French Double Door",,"Rote Doppelfenstertür","Puerta francesa doble roja","Double porte-fenêtre rouge","Porta doppia alla francese rossa","フレンチドア（赤・ダブル）","빨간색 프렌치 이중문","Drzwi francuskie – czerwone, podwójne","Porta francesa dupla vermelha","Красная двойная застекленная дверь","Çift Kanatlı Kırmızı Camlı Kapı","红色双开落地窗","紅色法式雙門"
AGFfrenchDoorDoubleWhite,,,,,"White French Double Door",,"Weiße Doppelfenstertür","Puerta francesa doble blanca","Double porte-fenêtre blanche","Porta doppia alla francese bianca","フレンチドア（白・ダブル）","흰색 프렌치 이중문","Drzwi francuskie – białe, podwójne","Porta francesa dupla branca","Белая двойная застекленная дверь","Çift Kanatlı Beyaz Camlı Kapı","白色双开落地窗","白色法式雙門"
AGFfrenchDoorDoubleYellow,,,,,"Yellow French Double Door",,"Gelbe Doppelfenstertür","Puerta francesa doble amarilla","Double porte-fenêtre jaune","Porta doppia alla francese gialla","フレンチドア（黄・ダブル）","노란색 프렌치 이중문","Drzwi francuskie – żółte, podwójne","Porta francesa dupla amarela","Желтая двойная застекленная дверь","Çift Kanatlı Sarı Camlı Kapı","黄色双开落地窗","黃色法式雙門"
AGFfrenchDoorGreen,,,,,"Green French Door",,"Grüne Fenstertür","Puerta francesa verde","Porte-fenêtre verte","Porta alla francese verde","フレンチドア（緑）","초록색 프렌치 도어","Drzwi francuskie – zielone","Porta francesa verde","Зеленая застекленная дверь","Yeşil Camlı Kapı","绿色落地窗","綠色法式門"
AGFfrenchDoorGrey,,,,,"Grey French Door",,"Graue Fenstertür","Puerta francesa gris","Porte-fenêtre grise","Porta alla francese grigia","フレンチドア（灰）","회색 프렌치 도어","Drzwi francuskie – szare","Porta francesa cinza","Серая застекленная дверь","Gri Camlı Kapı","灰色落地窗","灰色法式門"
AGFfrenchDoorOak,,,,,"Oak French Door",,"Eichen-Fenstertür","Puerta francesa de roble","Porte-fenêtre en chêne","Porta alla francese in rovere","フレンチドア（オーク）","오크 프렌치 도어","Drzwi francuskie – dębowe","Porta francesa de carvalho","Дубовая застекленная дверь","Meşe Camlı Kapı","橡木落地窗","橡木法式門"
AGFfrenchDoorOrange,,,,,"Orange French Door",,"Orangefarbene Fenstertür","Puerta francesa naranja","Porte-fenêtre orange","Porta alla francese arancione","フレンチドア（橙）","주황색 프렌치 도어","Drzwi francuskie – pomarańczowe","Porta francesa laranja","Оранжевая застекленная дверь","Turuncu Camlı Kapı","橙色落地窗","橘色法式門"
AGFfrenchDoorPink,,,,,"Pink French Door",,"Rosafarbene Fenstertür","Puerta francesa rosa","Porte-fenêtre rose","Porta alla francese rosa","フレンチドア（ピンク）","분홍색 프렌치 도어","Drzwi francuskie – różowe","Porta francesa rosa","Розовая застекленная дверь","Pembe Camlı Kapı","粉色落地窗","粉紅色法式門"
AGFfrenchDoorPurple,,,,,"Purple French Door",,"Lilafarbene Fenstertür","Puerta francesa violeta","Porte-fenêtre violette","Porta alla francese viola","フレンチドア（紫）","보라색 프렌치 도어","Drzwi francuskie – fioletowe","Porta francesa roxa","Фиолетовая застекленная дверь","Mor Camlı Kapı","紫色落地窗","紫色法式門"
AGFfrenchDoorRed,,,,,"Red French Door",,"Rote Fenstertür","Puerta francesa roja","Porte-fenêtre rouge","Porta alla francese rossa","フレンチドア（赤）","빨간색 프렌치 도어","Drzwi francuskie – czerwone","Porta francesa vermelha","Красная застекленная дверь","Kırmızı Camlı Kapı","红色落地窗","紅色法式門"
AGFfrenchDoorWhite,,,,,"White French Door",,"Weiße Fenstertür","Puerta francesa blanca","Porte-fenêtre blanche","Porta alla francese bianca","フレンチドア（白）","흰색 프렌치 도어","Drzwi francuskie – białe","Porta francesa branca","Белая застекленная дверь","Beyaz Camlı Kapı","白色落地窗","白色法式門"
AGFfrenchDoorYellow,,,,,"Yellow French Door",,"Gelbe Fenstertür","Puerta francesa amarilla","Porte-fenêtre jaune","Porta alla francese gialla","フレンチドア（黄）","노란색 프렌치 도어","Drzwi francuskie – żółte","Porta francesa amarela","Желтая застекленная дверь","Sarı Camlı Kapı","黄色落地窗","黃色法式門"
AGFhouseSlidingDoorBlack,,,,,"Black House Sliding Door",,"Schwarze Haus-Schiebetür","Puerta corrediza de casa negra","Porte coulissante de maison noire","Porta scorrevole domestica nera","住宅用スライドドア（黒）","검은색 집 미닫이문","Drzwi domowe – czarne, przesuwane","Porta corrediça de casa preta","Черная раздвижная дверь дома","Sürgülü Siyah Ev Kapısı","黑色家用推拉门","黑色房屋拉門"
AGFhouseSlidingDoorWhite,,,,,"White House Sliding Door",,"Weiße Haus-Schiebetür","Puerta corrediza de casa blanca","Porte coulissante de maison blanche","Porta scorrevole domestica bianca","住宅用スライドドア（白）","흰색 집 미닫이문","Drzwi domowe – białe, przesuwane","Porta corrediça de casa branca","Белая раздвижная дверь дома","Sürgülü Beyaz Ev Kapısı","白色家用推拉门","白色房屋拉門"
AGFinteriorDoorOldBlue,,,,,"Blue Interior Door Old",,"Blaue Innentür – alt","Puerta interior azul vieja","Porte intérieure bleue, ancienne","Porta interna vecchia blu","古い室内ドア（青）","파란색 오래된 내부 문","Wewnętrzne drzwi domowe – stare, niebieskie","Porta velha interior azul","Старая синяя межкомнатная дверь","Mavi Eski İç Ev Kapısı","蓝色旧室内门","藍色室內舊門"
AGFinteriorDoorOldBrown,,,,,"Brown Interior Door Old",,"Braune Innentür – alt","Puerta interior marrón vieja","Porte intérieure marron, ancienne","Porta interna vecchia marrone","古い室内ドア（茶色）","갈색 오래된 내부 문","Wewnętrzne drzwi domowe – stare, brązowe","Porta velha interior marrom","Старая коричневая межкомнатная дверь","Kahverengi Eski İç Ev Kapısı","棕色旧室内门","棕色室內舊門"
AGFinteriorDoorOldDoubleBlue,,,,,"Blue Interior Door Old Double",,"Blaue Doppeltür – Innenraum, alt","Puerta interior azul vieja doble","Double porte intérieure bleue, ancienne","Porta interna doppia vecchia blu","古い室内ドア（青・ダブル）","파란색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, niebieskie, podwójne","Porta dupla velha interior azul","Старая синяя двойная межкомнатная дверь","Çift Kanatlı Mavi Eski İç Ev Kapısı","蓝色旧室内双开门","藍色室內舊雙門"
AGFinteriorDoorOldDoubleBrown,,,,,"Brown Interior Door Old Double",,"Braune Doppeltür – Innenraum, alt","Puerta interior marrón vieja doble","Double porte intérieure marron, ancienne","Porta interna doppia vecchia marrone","古い室内ドア（茶色・ダブル）","갈색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, brązowe, podwójne","Porta dupla velha interior marrom","Старая коричневая двойная межкомнатная дверь","Çift Kanatlı Kahverengi Eski İç Ev Kapısı","棕色旧室内双开门","棕色室內舊雙門"
AGFinteriorDoorOldDoubleGreen,,,,,"Green Interior Door Old Double",,"Grüne Doppeltür – Innenraum, alt","Puerta interior verde vieja doble","Double porte intérieure verte, ancienne","Porta interna doppia vecchia verde","古い室内ドア（緑・ダブル）","녹색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, zielone, podwójne","Porta dupla velha interior verde","Старая зеленая двойная межкомнатная дверь","Çift Kanatlı Yeşil Eski İç Ev Kapısı","绿色旧室内双开门","綠色室內舊雙門"
AGFinteriorDoorOldDoubleGrey,,,,,"Grey Interior Door Old Double",,"Graue Doppeltür – Innenraum, alt","Puerta interior gris vieja doble","Double porte intérieure grise, ancienne","Porta interna doppia vecchia grigia","古い室内ドア（灰色・ダブル）","회색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, szare, podwójne","Porta dupla velha interior cinza","Старая серая двойная межкомнатная дверь","Çift Kanatlı Gri Eski İç Ev Kapısı","灰色旧室内双开门","灰色室內舊雙門"
AGFinteriorDoorOldDoubleOak,,,,,"Oak Interior Door Old Double",,"Eichen-Doppeltür – Innenraum, alt","Puerta interior de roble vieja doble","Double porte intérieure en chêne, ancienne","Porta interna doppia vecchia di rovere","古い室内ドア（オーク・ダブル）","오크 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, dębowe, podwójne","Porta dupla velha interior de carvalho","Старая дубовая двойная межкомнатная дверь","Çift Kanatlı Meşe Eski İç Ev Kapısı","橡木旧室内双开门","橡木室內舊雙門"
AGFinteriorDoorOldDoubleOrange,,,,,"Orange Interior Door Old Double",,"Orangefarbene Doppeltür – Innenraum, alt","Puerta interior naranja vieja doble","Double porte intérieure orange, ancienne","Porta interna doppia vecchia arancione","古い室内ドア（オレンジ・ダブル）","주황색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, pomarańczowe, podwójne","Porta dupla velha interior laranja","Старая оранжевая двойная межкомнатная дверь","Çift Kanatlı Turuncu Eski İç Ev Kapısı","橙色旧室内双开门","橘色室內舊雙門"
AGFinteriorDoorOldDoublePink,,,,,"Pink Interior Door Old Double",,"Rosafarbene Doppeltür – Innenraum, alt","Puerta interior rosa vieja doble","Double porte intérieure rose, ancienne","Porta interna doppia vecchia rosa","古い室内ドア（ピンク・ダブル）","분홍색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, różowe, podwójne","Porta dupla velha interior rosa","Старая розовая двойная межкомнатная дверь","Çift Kanatlı Pembe Eski İç Ev Kapısı","粉色旧室内双开门","粉紅色室內舊雙門"
AGFinteriorDoorOldDoublePurple,,,,,"Purple Interior Door Old Double",,"Lilafarbene Doppeltür – Innenraum, alt","Puerta interior violeta vieja doble","Double porte intérieure violette, ancienne","Porta interna doppia vecchia viola","古い室内ドア（紫・ダブル）","보라색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, fioletowe, podwójne","Porta dupla velha interior roxa","Старая фиолетовая двойная межкомнатная дверь","Çift Kanatlı Mor Eski İç Ev Kapısı","紫色旧室内双开门","紫色室內舊雙門"
AGFinteriorDoorOldDoubleRed,,,,,"Red Interior Door Old Double",,"Rote Doppeltür – Innenraum, alt","Puerta interior roja vieja doble","Double porte intérieure rouge, ancienne","Porta interna doppia vecchia rossa","古い室内ドア（赤・ダブル）","빨간색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, czerwone, podwójne","Porta dupla velha interior vermelha","Старая красная двойная межкомнатная дверь","Çift Kanatlı Kırmızı Eski İç Ev Kapısı","红色旧室内双开门","紅色室內舊雙門"
AGFinteriorDoorOldDoubleWhite,,,,,"White Interior Door Old Double",,"Weiße Doppeltür – Innenraum, alt","Puerta interior blanca vieja doble","Double porte intérieure blanche, ancienne","Porta interna doppia vecchia bianca","古い室内ドア（白・ダブル）","흰색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, białe, podwójne","Porta dupla velha interior branca","Старая белая двойная межкомнатная дверь","Çift Kanatlı Beyaz Eski İç Ev Kapısı","白色旧室内双开门","白色室內舊雙門"
AGFinteriorDoorOldDoubleYellow,,,,,"Yellow Interior Door Old Double",,"Gelbe Doppeltür – Innenraum, alt","Puerta interior amarilla vieja doble","Double porte intérieure jaune, ancienne","Porta interna doppia vecchia gialla","古い室内ドア（黄色・ダブル）","노란색 오래된 더블 내부 문","Wewnętrzne drzwi domowe – stare, żółte, podwójne","Porta dupla velha interior amarela","Старая желтая двойная межкомнатная дверь","Çift Kanatlı Sarı Eski İç Ev Kapısı","黄色旧室内双开门","黃色室內舊雙門"
AGFinteriorDoorOldGreen,,,,,"Green Interior Door Old",,"Grüne Innentür – alt","Puerta interior verde vieja","Porte intérieure verte, ancienne","Porta interna vecchia verde","古い室内ドア（緑）","녹색 오래된 내부 문","Wewnętrzne drzwi domowe – stare, zielone","Porta velha interior verde","Старая зеленая межкомнатная дверь","Yeşil Eski İç Ev Kapısı","绿色旧室内门","綠色室內舊門"
