Key,File,Type,UsedInMainMenu,NoTranslate,english,Context / Alternate Text,german,spanish,french,italian,japanese,koreana,polish,brazilian,russian,turkish,schinese,tchinese
plantedBlueberry3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[00de50] (自動補種)[-]"
plantedBlueberry3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedBlueberry3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Blueberry Plant[ffb400] x5[-][00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedChrysanthemum3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Chrysanthemum[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCoffee3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Coffee Plant[00de50] (自動補種)[-]"
plantedCoffee3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedCoffee3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Coffee Plant[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCorn3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn Plant[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Corn Plant[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Corn Plant[00de50] (自動補種)[-]"
plantedCorn3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Corn Plant[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedCorn3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Corn Plant[ffb400] x5[-][00de50] (自動補種)[-]"
plantedCotton3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Cotton Plant[00de50] (自動補種)[-]"
plantedCotton3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedCotton3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Cotton Plant[ffb400] x5[-][00de50] (自動補種)[-]"
plantedGoldenrod3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[00de50] (自動補種)[-]"
plantedGoldenrod3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedGoldenrod3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Goldenrod Flower[ffb400] x5[-][00de50] (自動補種)[-]"
plantedGraceCorn3HarvestPlayerReplants,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn[00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Super Corn[00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Super Corn[00de50] (自動補種)[-]"
plantedGraceCorn3HarvestPlayerx25Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Super Corn[ddcdfa] x25[-][00de50] (自動補種)[-]"
plantedGraceCorn3HarvestPlayerx5Replants,blocks,Block,,,"[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Replants)[-]",,"[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Pflanzt sich neu an)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Se replanta)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Se replante)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Si ripianta)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (自動再植)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (자동 다시 심기)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Przesadza się)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Replanta-se)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Пересаживается)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (Yeniden dikilir)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (自动补种)[-]","[00ff00]Harvest[ffffff] Super Corn[ffb400] x5[-][00de50] (自動補種)[-]"
